Name; x; y; orientation; info; TimeEntry; TimeExit
-19596;8.49566;34.04735;273.05790;Obstacle;0;308690
-19610;18.38718;36.00556;56.19167;Obstacle;0;308690
-19624;-8.46039;39.43938;132.12030;Obstacle;0;308690
-19638;-3.68641;62.09852;320.41450;Obstacle;0;308690
-19652;-19.44191;48.07287;257.14470;Obstacle;0;308690
-19666;19.50186;71.46161;320.68630;Obstacle;0;308690
-19680;-20.47703;48.09119;191.41890;Obstacle;0;308690
-19694;-20.48145;44.25134;51.54583;Obstacle;0;308690
-19708;-10.88765;50.77210;242.32620;Obstacle;0;308690
-19722;6.50163;50.55929;298.22140;Obstacle;0;308690
-19736;-17.77711;48.82933;131.11390;Obstacle;0;308690
-19750;2.25111;60.13339;280.10580;Obstacle;0;308690
-19764;-23.15635;74.20430;206.63750;Obstacle;0;308690
-19778;-11.27866;56.37524;0.87305;Obstacle;0;308690
-19792;8.48901;53.29798;257.05990;Obstacle;0;308690
-19806;16.46337;59.48452;146.39480;Obstacle;0;308690
-19820;-1.93209;62.31940;322.08570;Obstacle;0;308690
-19834;-9.21442;65.60800;131.85530;Obstacle;0;308690
-19848;-23.51493;53.97903;16.49162;Obstacle;0;308690
-19862;-2.79137;61.47930;183.95210;Obstacle;0;308690
-19876;21.40881;45.42808;179.76040;Obstacle;0;308690
-19890;2.72156;38.24902;229.86410;Obstacle;0;308690
-19904;-4.06576;28.43472;100.61550;Obstacle;0;308690
-19918;13.18913;26.16164;263.35040;Obstacle;0;308690
-19932;4.23685;64.79706;208.26080;Obstacle;0;308690
-19946;-12.58757;45.23044;58.73729;Obstacle;0;308690
-19960;17.94435;39.24752;111.20090;Obstacle;0;308690
-19974;-5.62608;57.81820;258.78510;Obstacle;0;308690
-19988;-7.14104;63.64462;334.28330;Obstacle;0;308690
-20002;3.45677;54.49099;150.60770;Obstacle;0;308690
-20016;-20.67403;32.11686;26.27306;Obstacle;0;308690
-20030;16.77982;43.55098;158.25160;Obstacle;0;308690
-20044;-1.15580;65.88042;24.25141;Obstacle;0;308690
-20058;5.00799;65.60095;6.21231;Obstacle;0;308690
-20072;14.56098;56.45427;12.42719;Obstacle;0;308690
-20086;-22.06840;57.37920;130.65770;Obstacle;0;308690
-20100;14.13817;54.37711;330.64180;Obstacle;0;308690
-20114;9.08115;56.35857;208.74650;Obstacle;0;308690
-20128;-19.74052;57.04116;260.21950;Obstacle;0;308690
-20142;-17.19525;37.27825;5.43687;Obstacle;0;308690
-20156;-12.58311;30.09383;96.96117;Obstacle;0;308690
-20170;-14.78522;35.30635;64.37074;Obstacle;0;308690
-20184;-16.50066;60.96068;102.85880;Obstacle;0;308690
-20198;17.55278;60.79251;95.85957;Obstacle;0;308690
-20212;24.18919;27.54768;357.77220;Obstacle;0;308690
-20226;1.41609;72.19620;22.04131;Obstacle;0;308690
-20240;17.65927;50.85714;354.13540;Obstacle;0;308690
-20254;-4.81815;64.33755;303.82930;Obstacle;0;308690
-20268;42.62186;41.54979;270.35630;Obstacle;0;308690
-20282;48.43675;34.74073;148.91750;Obstacle;0;308690
-20296;74.22884;50.28800;313.10940;Obstacle;0;308690
-20310;31.71313;72.55310;141.39880;Obstacle;0;308690
-20324;34.95438;25.04331;204.09590;Obstacle;0;308690
-20338;41.79623;31.02578;320.66580;Obstacle;0;308690
-20352;46.93948;33.59474;14.04810;Obstacle;0;308690
-20366;66.96793;59.62349;257.61640;Obstacle;0;308690
-20380;59.47958;49.05242;343.67790;Obstacle;0;308690
-20394;65.40946;71.50742;228.85880;Obstacle;0;308690
