Name; x; y; orientation; info; TimeEntry; TimeExit
-67390;-66.63397;-21.96019;337.63960;Obstacle;0;-1
-67404;-36.46436;-11.86745;78.06563;Obstacle;0;-1
-67418;-65.74917;10.13673;216.11530;Obstacle;0;-1
-67432;-54.29749;4.17676;172.21590;Obstacle;0;-1
-67446;-66.75246;-7.61904;145.34180;Obstacle;0;-1
-67460;-74.38798;-3.45010;259.76410;Obstacle;0;-1
-67474;-66.47266;3.72672;186.55720;Obstacle;0;-1
-67488;-25.96574;-16.34993;111.44230;Obstacle;0;-1
-67502;-38.81752;22.60457;292.71130;Obstacle;0;-1
-67516;-53.97606;-7.70504;311.09810;Obstacle;0;-1
-67530;-26.83865;6.72474;39.53299;Obstacle;0;-1
-67544;-64.83949;18.49524;221.99740;Obstacle;0;-1
-67558;-48.91709;-23.61233;239.72730;Obstacle;0;-1
-67572;-39.76972;-18.33930;253.25050;Obstacle;0;-1
-67586;-70.01735;22.32143;64.77402;Obstacle;0;-1
-67600;-26.87804;50.02248;286.53800;Obstacle;0;-1
-67614;-42.42152;44.74965;138.99960;Obstacle;0;-1
-67628;-50.12709;32.70088;220.53490;Obstacle;0;-1
-67642;-62.14949;57.28434;150.26720;Obstacle;0;-1
-67656;-69.58411;69.37477;17.51236;Obstacle;0;-1
-67670;-58.59914;52.59312;109.73630;Obstacle;0;-1
-67684;-63.77052;44.78119;160.96460;Obstacle;0;-1
-67698;-50.79447;66.94720;98.60710;Obstacle;0;-1
-67712;-56.72356;62.90593;50.85867;Obstacle;0;-1
-67726;-36.72875;41.37801;195.17620;Obstacle;0;-1
-67740;-54.43035;63.85827;335.07610;Obstacle;0;-1
-67754;-28.52080;43.01403;155.76330;Obstacle;0;-1
-67768;-72.84209;41.10440;347.44870;Obstacle;0;-1
-67782;-55.32370;49.73830;285.38480;Obstacle;0;-1
-67796;-29.52248;40.27074;144.08560;Obstacle;0;-1
-67810;-31.25921;43.44958;94.53036;Obstacle;0;-1
-67824;-26.79181;72.07651;178.95330;Obstacle;0;-1
-67838;-56.93073;39.00568;171.53380;Obstacle;0;-1
-67852;-46.71004;72.89867;31.39744;Obstacle;0;-1
-67866;-35.05280;37.02493;17.39992;Obstacle;0;-1
-67880;-38.09125;66.48488;118.10090;Obstacle;0;-1
-67894;-64.71497;45.60201;338.52950;Obstacle;0;-1
-67908;-73.49054;56.27052;182.04010;Obstacle;0;-1
-67922;-49.57143;62.43344;103.79480;Obstacle;0;-1
-67936;-60.33005;46.84682;80.98211;Obstacle;0;-1
-67950;-45.33461;59.17962;9.55521;Obstacle;0;-1
-67964;-47.09637;71.19946;195.57080;Obstacle;0;-1
-67978;-37.70434;72.80602;36.02724;Obstacle;0;-1
-67992;-57.67692;68.37458;151.06150;Obstacle;0;-1
-68006;-32.26455;25.78698;139.35790;Obstacle;0;-1
-68020;-38.70965;33.60469;121.22010;Obstacle;0;-1
-68034;-43.04711;27.41420;54.58591;Obstacle;0;-1
-68048;-72.64655;47.36607;23.53518;Obstacle;0;-1
-68062;-71.25320;45.08307;166.40960;Obstacle;0;-1
-68076;-55.05399;43.44696;273.24260;Obstacle;0;-1
-68090;-49.76997;68.87617;273.23300;Obstacle;0;-1
-68104;-70.22970;31.00521;104.06050;Obstacle;0;-1
-68118;-47.07568;33.13717;103.42430;Obstacle;0;-1
-68132;-56.74212;71.37834;25.18112;Obstacle;0;-1
-68146;-70.03893;52.00767;65.15797;Obstacle;0;-1
-68160;-30.69896;26.78534;178.80800;Obstacle;0;-1
-68174;-25.91790;47.82996;262.15640;Obstacle;0;-1
-68188;-53.61114;38.53655;218.39830;Obstacle;0;-1
-68202;-55.20786;29.09311;130.27270;Obstacle;0;-1
-68216;-48.39943;58.03183;346.14030;Obstacle;0;-1
-68230;-55.05283;33.63972;113.22480;Obstacle;0;-1
